drugbank_id	category	uniprot_id	entrez_gene_id	organism	known_action	actions
DB01677	target	P80040	5827960	Chloroflexus aurantiacus (strain ATCC 29366 / DSM 635 / J-10-fl)	unknown	
DB01677	target	P16930	2184	Human	unknown	
DB01762	target	P16930	2184	Human	unknown	
DB01832	target	P16930	2184	Human	unknown	
DB01681	target	P15259	5224	Human	unknown	
DB04510	target	P15259	5224	Human	unknown	
DB01690	target	P0A6I9	12932122	Escherichia coli (strain K12)	unknown	
DB01690	target	P0A6I9	949060	Escherichia coli (strain K12)	unknown	
DB01691	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB01691	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB01865	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB01865	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB02379	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB02379	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB03030	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB03030	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB03534	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB03534	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB04030	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB04030	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB08265	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB08265	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB08604	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB08604	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB08605	target	P0AEK4	12931141	Escherichia coli (strain K12)	unknown	
DB08605	target	P0AEK4	945870	Escherichia coli (strain K12)	unknown	
DB01692	target	P22262	987031	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	unknown	
DB03654	target	P22262	987031	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	unknown	
DB04447	target	P22262	987031	Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e)	unknown	
DB01694	target	P37672	12933552	Escherichia coli (strain K12)	unknown	
DB01694	target	P37672	948096	Escherichia coli (strain K12)	unknown	
DB01694	target	Q9P2W7	27087	Human	unknown	
DB03435	target	Q9P2W7	27087	Human	unknown	
DB09459	enzyme	Q9P2W7	27087	Human	yes	catalytic activity
DB01694	target	Q9NP99	54210	Human	unknown	
DB01694	target	P26196	1656	Human	unknown	
DB01694	target	Q9NWT6	55662	Human	unknown	
DB08263	target	Q9NWT6	55662	Human	unknown	
DB09459	enzyme	Q9NWT6	55662	Human	yes	catalytic activity
DB01694	target	O25927	13870584	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB01694	target	O25927	900308	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB08558	target	O25927	13870584	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB08558	target	O25927	900308	Helicobacter pylori (strain ATCC 700392 / 26695)	unknown	
DB01694	target	P21283	528	Human	unknown	
DB01694	target	Q9HU21	879991	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB01694	target	Q9KVB4	2614425	Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961)	unknown	
DB01695	target	P60174	7167	Human	unknown	
DB02726	target	P60174	7167	Human	unknown	
DB03026	target	P60174	7167	Human	unknown	
DB03132	target	P60174	7167	Human	unknown	
DB03135	target	P60174	7167	Human	unknown	
DB03314	target	P60174	7167	Human	unknown	
DB03379	target	P60174	7167	Human	unknown	
DB03900	target	P60174	7167	Human	unknown	
DB04326	target	P60174	7167	Human	unknown	
DB04447	target	P60174	7167	Human	unknown	
DB04510	target	P60174	7167	Human	unknown	
DB07387	target	P60174	7167	Human	unknown	
DB01708	target	O00204	6820	Human	unknown	
DB01812	target	O00204	6820	Human	unknown	
DB02789	target	O00204	6820	Human	unknown	
DB03309	target	O00204	6820	Human	unknown	
DB01708	target	Q14994	9970	Human	unknown	activator
DB01889	target	Q14994	9970	Human	unknown	
DB07557	target	Q14994	9970	Human	unknown	
DB01709	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB01819	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB02053	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB02433	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB02992	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB03248	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB03745	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB03937	target	O66496	1192509	Aquifex aeolicus (strain VF5)	unknown	
DB01710	target	P02144	4151	Human	unknown	
DB01826	target	P02144	4151	Human	unknown	
DB02073	target	P02144	4151	Human	unknown	
DB02379	target	P02144	4151	Human	unknown	
DB02396	target	P02144	4151	Human	unknown	
DB02528	target	P02144	4151	Human	unknown	
DB02646	target	P02144	4151	Human	unknown	
DB02671	target	P02144	4151	Human	unknown	
DB03385	target	P02144	4151	Human	unknown	
DB03399	target	P02144	4151	Human	unknown	
DB04050	target	P02144	4151	Human	unknown	
DB04337	target	P02144	4151	Human	unknown	
DB01715	target	P13000	12930962	Escherichia coli (strain K12)	unknown	
DB01715	target	P13000	945387	Escherichia coli (strain K12)	unknown	
DB02927	target	P13000	12930962	Escherichia coli (strain K12)	unknown	
DB02927	target	P13000	945387	Escherichia coli (strain K12)	unknown	
DB02941	target	P13000	12930962	Escherichia coli (strain K12)	unknown	
DB02941	target	P13000	945387	Escherichia coli (strain K12)	unknown	
DB03624	target	P13000	12930962	Escherichia coli (strain K12)	unknown	
DB03624	target	P13000	945387	Escherichia coli (strain K12)	unknown	
DB03775	target	P13000	12930962	Escherichia coli (strain K12)	unknown	
DB03775	target	P13000	945387	Escherichia coli (strain K12)	unknown	
DB01717	target	P16304	938508	Bacillus subtilis (strain 168)	unknown	
DB01717	target	Q96MA6	158067	Human	unknown	
DB01717	target	P69441	12932619	Escherichia coli (strain K12)	unknown	
DB01717	target	P69441	945097	Escherichia coli (strain K12)	unknown	
DB01717	target	P00568	203	Human	unknown	
DB01718	target	Q79FX6	888061	Mycobacterium tuberculosis	unknown	
DB01752	target	Q79FX6	888061	Mycobacterium tuberculosis	unknown	
DB01727	target	P08200	12934062	Escherichia coli (strain K12)	unknown	
DB01727	target	P08200	945702	Escherichia coli (strain K12)	unknown	
DB01848	target	P08200	12934062	Escherichia coli (strain K12)	unknown	
DB01848	target	P08200	945702	Escherichia coli (strain K12)	unknown	
DB02190	target	P08200	12934062	Escherichia coli (strain K12)	unknown	
DB02190	target	P08200	945702	Escherichia coli (strain K12)	unknown	
DB03461	target	P08200	12934062	Escherichia coli (strain K12)	unknown	
DB03461	target	P08200	945702	Escherichia coli (strain K12)	unknown	
DB04279	target	P08200	12934062	Escherichia coli (strain K12)	unknown	
DB04279	target	P08200	945702	Escherichia coli (strain K12)	unknown	
DB01727	target	Q99798	50	Human	unknown	
DB03964	target	Q99798	50	Human	unknown	
DB04072	target	Q99798	50	Human	unknown	
DB04351	target	Q99798	50	Human	unknown	
DB04562	target	Q99798	50	Human	unknown	
DB01727	target	P48735	3418	Human	unknown	
DB01727	target	O75874	3417	Human	unknown	
DB03461	target	O75874	3417	Human	unknown	
DB09374	enzyme	O75874	3417	Human	yes	cofactor
DB01727	target	P77541	12930814	Escherichia coli (strain K12)	unknown	
DB01727	target	P77541	944990	Escherichia coli (strain K12)	unknown	
DB01731	target	P42768	7454	Human	unknown	
DB01743	target	P48632	878605	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB08249	target	P48632	878605	Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)	unknown	
DB01747	target	P07822	12934047	Escherichia coli (strain K12)	unknown	
DB01747	target	P07822	947510	Escherichia coli (strain K12)	unknown	
DB02724	target	P07822	12934047	Escherichia coli (strain K12)	unknown	
DB02724	target	P07822	947510	Escherichia coli (strain K12)	unknown	
DB03436	target	P07822	12934047	Escherichia coli (strain K12)	unknown	antagonist
DB03436	target	P07822	947510	Escherichia coli (strain K12)	unknown	antagonist
DB01750	target	P63208	6500	Human	unknown	
DB06980	target	P63208	6500	Human	unknown	
DB06981	target	P63208	6500	Human	unknown	
DB06982	target	P63208	6500	Human	unknown	
DB07950	target	P63208	6500	Human	unknown	
DB01752	target	P0ACC1	12931119	Escherichia coli (strain K12)	unknown	
DB01752	target	P0ACC1	945779	Escherichia coli (strain K12)	unknown	
DB01752	target	P07617	3707551	VACV	unknown	
DB01960	target	P07617	3707551	VACV	unknown	
DB01978	target	P07617	3707551	VACV	unknown	
DB03164	target	P07617	3707551	VACV	unknown	
DB03358	target	P07617	3707551	VACV	unknown	
DB03493	target	P07617	3707551	VACV	unknown	
DB04103	target	P07617	3707551	VACV	unknown	
DB04314	target	P07617	3707551	VACV	unknown	
DB01752	target	P22061	5110	Human	unknown	
DB01752	target	P11086	5409	Human	unknown	
DB03468	target	P11086	5409	Human	unknown	
DB03824	target	P11086	5409	Human	unknown	
DB04273	target	P11086	5409	Human	unknown	
DB07597	target	P11086	5409	Human	unknown	
DB07739	target	P11086	5409	Human	unknown	
DB07747	target	P11086	5409	Human	unknown	
DB07798	target	P11086	5409	Human	unknown	
DB07906	target	P11086	5409	Human	unknown	
DB08128	target	P11086	5409	Human	unknown	
DB08129	target	P11086	5409	Human	unknown	
DB08550	target	P11086	5409	Human	unknown	
DB08631	target	P11086	5409	Human	unknown	
DB08654	target	P11086	5409	Human	unknown	
DB01752	target	Q9WYV8	897528	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB03473	target	Q9WYV8	897528	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB01752	target	O60678	10196	Human	unknown	
DB01752	target	Q9WZX6	898545	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB01752	target	P13956	1263203	Bacillus subtilis	unknown	
DB01910	target	P13956	1263203	Bacillus subtilis	unknown	
DB01752	target	P44868	949782	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown	
DB01752	target	P04392	1258548	Enterobacteria phage T4	unknown	
DB01752	target	Q99873	3276	Human	unknown	
DB01752	target	P25924	1255000	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB04522	target	P25924	1255000	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB01752	target	Q8WTS6	80854	Human	unknown	
DB01752	target	P43912	951111	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)	unknown	
DB01752	target	Q9H2P9	51611	Human	unknown	
DB01752	target	P0A876	1025670	Shigella flexneri	unknown	
DB01752	target	P0A876	1079109	Shigella flexneri	unknown	
DB01752	target	Q5SKH6	3168431	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown	
DB01752	target	P07801	1253439	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB01752	target	Q56308	898371	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)	unknown	
DB01752	target	Q86VU5	118881	Human	unknown	
DB03179	target	Q86VU5	118881	Human	unknown	
DB03923	target	Q86VU5	118881	Human	unknown	
DB01755	target	P56690	3168241	Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579)	unknown	
DB01756	target	P49247	22934	Human	unknown	
DB01758	target	P0AGJ9	12934493	Escherichia coli (strain K12)	unknown	
DB01758	target	P0AGJ9	948855	Escherichia coli (strain K12)	unknown	
DB03325	target	P0AGJ9	12934493	Escherichia coli (strain K12)	unknown	
DB03325	target	P0AGJ9	948855	Escherichia coli (strain K12)	unknown	
DB01760	target	Q8WX39	392399	Human	unknown	
DB02924	target	Q8WX39	392399	Human	unknown	
DB03087	target	Q8WX39	392399	Human	unknown	
DB03711	target	Q8WX39	392399	Human	unknown	
DB04512	target	Q8WX39	392399	Human	unknown	
DB01761	target	Q16539	1432	Human	unknown	
DB01807	target	Q16539	1432	Human	unknown	
DB01948	target	Q16539	1432	Human	unknown	
DB01953	target	Q16539	1432	Human	unknown	
DB01988	target	Q16539	1432	Human	unknown	
DB02195	target	Q16539	1432	Human	unknown	
DB02277	target	Q16539	1432	Human	unknown	
DB02352	target	Q16539	1432	Human	unknown	
DB02873	target	Q16539	1432	Human	unknown	
DB02984	target	Q16539	1432	Human	unknown	
DB03044	target	Q16539	1432	Human	unknown	
DB03110	target	Q16539	1432	Human	unknown	
DB03980	target	Q16539	1432	Human	unknown	
DB04338	target	Q16539	1432	Human	unknown	
DB04632	target	Q16539	1432	Human	unknown	
DB04797	target	Q16539	1432	Human	unknown	
DB05157	target	Q16539	1432	Human	unknown	
DB05412	target	Q16539	1432	Human	unknown	
DB05470	target	Q16539	1432	Human	unknown	
DB06882	target	Q16539	1432	Human	unknown	
DB06940	target	Q16539	1432	Human	unknown	
DB06991	target	Q16539	1432	Human	unknown	
DB07138	target	Q16539	1432	Human	unknown	
DB07307	target	Q16539	1432	Human	unknown	
DB07459	target	Q16539	1432	Human	unknown	
DB07607	target	Q16539	1432	Human	unknown	
DB07811	target	Q16539	1432	Human	unknown	
DB07829	target	Q16539	1432	Human	unknown	
DB07832	target	Q16539	1432	Human	unknown	
DB07833	target	Q16539	1432	Human	unknown	
DB07834	target	Q16539	1432	Human	unknown	
DB07835	target	Q16539	1432	Human	unknown	
DB07941	target	Q16539	1432	Human	unknown	
DB07942	target	Q16539	1432	Human	unknown	
DB07943	target	Q16539	1432	Human	unknown	
DB08064	target	Q16539	1432	Human	unknown	
DB08068	target	Q16539	1432	Human	unknown	
DB08091	target	Q16539	1432	Human	unknown	
DB08092	target	Q16539	1432	Human	unknown	
DB08093	target	Q16539	1432	Human	unknown	
DB08095	target	Q16539	1432	Human	unknown	
DB08096	target	Q16539	1432	Human	unknown	
DB08097	target	Q16539	1432	Human	unknown	
DB08242	target	Q16539	1432	Human	unknown	
DB08349	target	Q16539	1432	Human	unknown	
DB08351	target	Q16539	1432	Human	unknown	
DB08352	target	Q16539	1432	Human	unknown	
DB08395	target	Q16539	1432	Human	unknown	
DB08423	target	Q16539	1432	Human	unknown	
DB08424	target	Q16539	1432	Human	unknown	
DB08521	target	Q16539	1432	Human	unknown	
DB08522	target	Q16539	1432	Human	unknown	
DB08730	target	Q16539	1432	Human	unknown	
DB01765	target	P68400	1457	Human	unknown	
DB02170	target	P68400	1457	Human	unknown	
DB02709	target	P68400	1457	Human	unknown	
DB03035	target	P68400	1457	Human	unknown	
DB03127	target	P68400	1457	Human	unknown	
DB03924	target	P68400	1457	Human	unknown	
DB04395	target	P68400	1457	Human	unknown	
DB04462	target	P68400	1457	Human	unknown	
DB04719	target	P68400	1457	Human	unknown	
DB04720	target	P68400	1457	Human	unknown	
DB04721	target	P68400	1457	Human	unknown	
DB07715	target	P68400	1457	Human	unknown	
DB07802	target	P68400	1457	Human	unknown	
DB08338	target	P68400	1457	Human	unknown	
DB08340	target	P68400	1457	Human	unknown	
DB08345	target	P68400	1457	Human	unknown	
DB08353	target	P68400	1457	Human	unknown	
DB08354	target	P68400	1457	Human	unknown	
DB08360	target	P68400	1457	Human	unknown	
DB08362	target	P68400	1457	Human	unknown	
DB08473	target	P68400	1457	Human	unknown	
DB08660	target	P68400	1457	Human	unknown	
DB08846	target	P68400	1457	Human	unknown	inhibitor
DB01766	target	Q13526	5300	Human	unknown	
DB06867	target	Q13526	5300	Human	unknown	
DB01774	target	P67910	12934299	Escherichia coli (strain K12)	unknown	
DB01774	target	P67910	948134	Escherichia coli (strain K12)	unknown	
DB03461	target	P67910	12934299	Escherichia coli (strain K12)	unknown	
DB03461	target	P67910	948134	Escherichia coli (strain K12)	unknown	
DB01776	target	P01308	3630	Human	unknown	
DB08231	target	P01308	3630	Human	unknown	
DB01777	target	Q16613	15	Human	unknown	
DB02931	target	Q16613	15	Human	unknown	
DB03341	target	Q16613	15	Human	unknown	
DB01780	target	P62258	7531	Human	unknown	
DB01782	target	P53779	5602	Human	unknown	
DB02388	target	P53779	5602	Human	unknown	
DB03084	target	P53779	5602	Human	unknown	
DB03623	target	P53779	5602	Human	unknown	
DB04395	target	P53779	5602	Human	unknown	
DB06933	target	P53779	5602	Human	unknown	
DB07010	target	P53779	5602	Human	unknown	
DB07217	target	P53779	5602	Human	unknown	
DB08005	target	P53779	5602	Human	unknown	
DB08010	target	P53779	5602	Human	unknown	
DB08011	target	P53779	5602	Human	unknown	
DB08015	target	P53779	5602	Human	unknown	
DB08021	target	P53779	5602	Human	unknown	
DB08023	target	P53779	5602	Human	unknown	
DB08025	target	P53779	5602	Human	unknown	
DB08026	target	P53779	5602	Human	unknown	
DB08555	target	P53779	5602	Human	unknown	
DB01782	target	Q9UQF2	9479	Human	unknown	
DB07218	target	Q9UQF2	9479	Human	unknown	
DB07272	target	Q9UQF2	9479	Human	unknown	
DB07276	target	Q9UQF2	9479	Human	unknown	
DB01782	target	P45983	5599	Human	unknown	
DB07218	target	P45983	5599	Human	unknown	
DB07268	target	P45983	5599	Human	unknown	
DB07272	target	P45983	5599	Human	unknown	
DB07276	target	P45983	5599	Human	unknown	
DB07845	target	P45983	5599	Human	unknown	
DB01782	target	P33981	7272	Human	unknown	
DB01783	target	P0A6I3	12934389	Escherichia coli (strain K12)	unknown	
DB01783	target	P0A6I3	948479	Escherichia coli (strain K12)	unknown	
DB01992	target	P0A6I3	12934389	Escherichia coli (strain K12)	unknown	
DB01992	target	P0A6I3	948479	Escherichia coli (strain K12)	unknown	
DB04395	target	P0A6I3	12934389	Escherichia coli (strain K12)	unknown	
DB04395	target	P0A6I3	948479	Escherichia coli (strain K12)	unknown	
DB01785	target	Q13907	3422	Human	unknown	
DB01785	target	P62623	12933923	Escherichia coli (strain K12)	unknown	
DB01785	target	P62623	944777	Escherichia coli (strain K12)	unknown	
DB04714	target	P62623	12933923	Escherichia coli (strain K12)	unknown	
DB04714	target	P62623	944777	Escherichia coli (strain K12)	unknown	
DB01788	target	P39594	937316	Bacillus subtilis (strain 168)	unknown	
DB02254	target	P39594	937316	Bacillus subtilis (strain 168)	unknown	
DB02885	target	P39594	937316	Bacillus subtilis (strain 168)	unknown	
DB03145	target	P39594	937316	Bacillus subtilis (strain 168)	unknown	
DB03416	target	P39594	937316	Bacillus subtilis (strain 168)	unknown	
DB07782	target	P39594	937316	Bacillus subtilis (strain 168)	unknown	
DB01790	target	P10644	5573	Human	unknown	
DB02315	target	P10644	5573	Human	unknown	
DB02527	target	P10644	5573	Human	unknown	
DB05798	target	P10644	5573	Human	unknown	
DB01796	target	P30012	1251663	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	unknown	
DB01799	target	Q46822	12930440	Escherichia coli (strain K12)	unknown	
DB01799	target	Q46822	949020	Escherichia coli (strain K12)	unknown	
DB02480	target	Q46822	12930440	Escherichia coli (strain K12)	unknown	
DB02480	target	Q46822	949020	Escherichia coli (strain K12)	unknown	
DB03165	target	Q46822	12930440	Escherichia coli (strain K12)	unknown	
DB03165	target	Q46822	949020	Escherichia coli (strain K12)	unknown	
